"score","text"
1,"gopdeb was a great theatric perform they should do broadway"
1,"omg i am not a fox news fan and not a clinton fan but she did an amaz job last night impress with her qs gopdeb"
-1,"although the occasion dick sure know how to keep these polit debat aliv and excit gopdeb"
-3," so it okay to kill peopl if your in the militari but it not okay to get an abort if your a rape victim"
0," hillari clinton spent gopdeb night with the kardashian"
-1,"so it offici the gop platform is less abort more war that it that what they are after gopdeb prioriti"
-2," kill peopl and break thing huckabe just describ the gop gopdeb"
-1," i think won gopdeb hard hit question of concern to major of voter not just fring gop base me"
0," our skin doe not make us who we are it our brain how is that a sellout gopdeb"
0," final thought from the gopdeb tonight the republican parti is out of touch and out of date"
0," gopdeb after parti updat rubio cruz and bush are huddl in the corner speak spanish i think theyr plottin"
-2," abort is never medic necessari whi are you tout talk point in question to"
1,"the real nerd fun is fact check the gopdeb"
0," santorum just compar scotuss marriag rule to dred scott here whi that analog is nonsens"
1," priceless clean chris matthew clock postdeb this woman is a contend gopdeb gocar h"
-2," rip niloy this is whi islam ic fundamentalist must die it either them or normal human isi irand gopdeb"
0," after this debat my opinion chang the most about amp chris wallac utter disappointedg"
1," a great gopdeb discuss issu import to the american peopl join our fight"
1,"gopdeb hillari i share some sentiment i have some favorit on gop side but i have no enthusiasm dont want to vote for ani"
0,"hadiyah rand paul rock that wet and wavi ooh killem gopdeb"
2," gopdeb spoiler alert a rich white guy tell the countri how hes go to help other rich white gu"
1,"hadiyah jen bush look like an art teacher for an inner citi school and everyday his car get vandal gopdeb"
-1,"hadiyah let see jeb bush tri to solv a common core math problem gopdeb"
-1,"hadiyah bruh ben carson is bore af he need to punch trump in the face so he can get in the game gopdeb"
1,"hadiyah somebodi need to get the water off the stage befor trump and paul start toss drink at each other gopdeb"
0," agre still hes the one everyon is talk about mystifi gopdeb"
1," donald trump view on immigr are base sole on the first minut of scarfac gopdeb"
2,"right so frank right so gopdeb"
0,"mayb if we should pay attent to everi littl thing donaldtrump sezh not a novelti anymor gopdeb gopclowncar"
0," total number of mention of min wage in tonight rep debat zero gopdeb fightfor"
-2," ben carson doubt hillari will be the dem nomine ben do you still have your braincut tool and a mirror ok lie d"
2,"trump lead show just how low the bar is for gop nomin amp speak to base approv of their elect leader gopdeb uniteblu p"
-2,"same old tiresom gop tcot bs the republican debat there he blow gopdeb sander"
0," that too extrem and violat the first amend gopdeb"
1,"win cruzcrew keep it up tedcruz gopdeb"
0,"here whi it was so frustrat to watch the gopdeb as a woman"
-2,"contgopdeb loser rand too combat and mean and the fix was in biggest loser foxnew credibl"
0," jeb bush im gonna have to earn this said no bush ever gopdeb"
1," there is no such thing as a polit correct war gopdeb"
0," wakeupamerica i agre is a forc tcot sisterpatriot car gopdeb"
0," how and i are deal with the gopdeb these are the republican america"
0,"ok make me giggl guuuurrrl gopdeb"
0," i believ that the phrase if i am the nomine i will not run as an independ was utter gopdeb"
1," the other candid are stayin pretti calm consid they assum dr carson gonna mug them at some point gopd"
2," trump realli great in orang is the new orang gopdeb"
0," half the republican base has dementia they probabl found it rivet when not confus the tv wthe toaster"
0," wait doe rand paul want to marri a gun not say that a dealbreak for me but still gopdeb"
1," id vote for a hologram of calvin coolidg moonwalk across the stage right about now gopdeb"
1," trump mexico rubio major of illeg arent mexican that what grandstand vs understand real issu look"
2,"the gopdeb was like a super crappi cage fight of bluster bumbl old wrinkledup tuckus clincher without the cage"
0," rand paul could drop out of top w dread petul debat fiorina move up gopdeb tcot"
1," is look more like berni sander on the issu gopdeb"
-9," the offici debat lineup from lr loser loser loser loser classi loser loser loser loser loser gopdeb"
-1,"gopdeb mad last night dnc this morn guuuuurrrrlllll"
0," just say gopdeb"
-1," hey can you let us rep digest the gopdeb befor you allow debbi wasserman schultz to trash all our gop htt"
3,"trump gopdeb the illuminati want him out but he will win the same"
1," hey if you want to check out the constitut it right here in philli ill keep the bridg open for y"
-1," web stream and mobil app fail dure gopdeb whi am i not surpris"
-3," jeb bush promis famili the fallen troop wont have die in vain how about victim of gun violen"
0," the gopdeb as theater madefortv amp web drama and duh realiti tv"
0," not one gopdeb"
-1," love cruz if you join isi you are sign your death warrant go ted go anyon that join isi lose their citizen"
0," blog god made a cameo appear in last night gopdeb were sure there will be more to come"
0," donald trump is drunk uncl gopdeb"
1," watch strong close statement at the gopdeb video cruzcrew"
0," hey guy women are allow to vote what that imposs build a wall around their uterus ronald reagan"
0,"retrospect gopdeb usa need someon conserv confidentrespect listen not arrog say"
1," base on your tweet im slight thank i skip the gopdeb yesterday even"
-1," hey chris did you file a workman claim after smash you last night gopdeb tcot"
-1," ur complain so much about be target but do u think that when ur presid u wont be target gopdeb"
1,"which is not fair and balanc gopdeb"
-2," dear scott walker how are you prolif if you would let a woman die rather than receiv an abort gopdeb"
-3,"lol dm straight unbeliev the sexist misogynist amp racist tone repugn sad state of affair gopdeb"
1," ted cruz look like someon put a suit on a sigh gopdeb"
1," unlik gopdeb well talk race activ blacklivesmatt fergusonsyllabus takeitdown btwam on umichchat"
-1," gop has candid who delet subpoena email gopdeb readyforhillari"
0,"usa is wake up gopdeb"
2," treat like the littl gnat he is gopdeb tcot trump makeamericagreatagain gotrump"
1," look like fox news need to be taken out back gopdeb makeamericagreatagain"
0," if men could becom pregnant whoooo wheeee these answer would be differ gopdeb"
-2,"rememb this bullshit when pick a presid gopdeb stupid marin"
1," i didnt watch the gopdeb last night so today i got to wake up still like myself and human in general"
1," twitter declar the gopdeb winner"
-1,"after the gopdeb it the onli jam that seem appropri badblood music np"
0,"caller on the rush limbaugh showi have lost all respect for fox news foxnew gopdeb"
2," trump constant look like hes tri to push out a fart gopdeb"
0,"these boy imagin themselv in the oval offic god help us all gopdeb debat houseofcard"
-2,"oh and the absolut disrespect of by the gop candid in the gopdeb was disgust"
-1,"shame on foxnew make first primari debat all about them ratingsbonanza they win voter lose gopdeb tcot"
-2," the militari is not a social experi the purpos of the militari is to kill peopl and break thing huckabe sa"
0,"fact check for those just recov from last night drinkinggam gopdeb"
0,"this was more of an inquisit than it was a debat say sen graham about fox news moder question at gopdeb"
2,"didnt like scottwalk befor the debat like him even less now gopdeb"
1,"keep tri but it aint work ppl saw through your focus group amp last night gopdeb"
0,"amaz marco rubio school on when life begin prolif gopdeb tcot"
1," the man who want to take on iran russia and china cant even handl a few tough debat question by megyn kelli g"
1,"interest stuff punditsanalyst say fox ask good question caller just now on talk radio said he lost respect for fox gopdeb"
-2," dear republican if you grew up broker than everyon els then whi do you hate the poor so much kkkorgop gopdeb"
-1," video crush frank luntz focus group cc huckabe"
2," i am more commit than ever to support democrat nomine thank to gopdeb and ani dem who even hesit is not a d"
-1," let not pretend the bar for potus is veri high now it somewher between sht and syphili gopdeb tcot"
-1,"berni sander is a fuck nation treasur feelthebern gopdeb jonstewart donaldtrump berni democrat"
