"score","text"
1," amusing to hear men who chose not to serve in the military talk tough about using other peoples kids to backup their b‚Ä"
1,"is god going to be like the copresident or something gopdebate eleventhdebater"
0," id pay some serious  to watch someone grill these  egomaniacal bullies in an interview 

gopdebate kellyfile Ä"
2,"kind of glad i didnt get to watch the gopdebate yesterday better for my mental health ˇòö"
1," i swear to god if another cis white man speaks on abortion like they know what its like being pregnant gopdebate"
0,"      gopdebate trump too selfish amp immature to have power"
1," ten rich narcissists spouting nihilistic applause lines is not a debate it is a zeitgeist‚Ä gopdebate"
1,"really thought  had a solid performance last night gopdebate"
1,"smartest amp wisest man in the room last night barely got any speaking time im a little salty about that gopdebate "
2," had a good nighthe did well tonight   imwithhuck gopdebate
"
0," hey megan kelly ask kelly osbourne how attacking me this week worked out for her  gopdebate"
0," gets powerful response from  focus group kellyfile gopdebate"
0,"why is god amp religion important in an election religion shouldnt play a part in the decision making in your country gopdebate"
-1,"that pose is so awkward who in the hell did she work with  shes stiff not natural kinda like the gopdebate last night "
-1," the discussion of racist police violence was over before i finished typing that tweet gopdebate kkkorgop"
1," cruzcrew  the outsider always tells the truth honors commitments gopdebate "
-1," jebbush tell me more about this  hang em by the neck wing of your partygopdebate kkkorgop "
1,"i dont care if you think you dont have time to be pc being respectful to women is something that should be in your nature gopdebate"
-1," ben carson no one seems to see me or cares what i have to say  

but racism doesnt exist kkkorgop gopdebate Ä"
0,"its not a coincidence that you couldnt watch the gopdebate unless you had cable"
0," im at the gopdebate after party rand paul couldnt get in since the bar were at doesnt allow poodles"
-2," thinks high ratings for  gopdebate were because of her hate to break it to you honey‚Ä"
-1,"walked out of a restaurant last night even before my meal came feeling sick to my stomach gopdebate"
1," two debates one winner carly  carly gopdebate"
-2,"gopdebate both debate stages were so filled with liars traitors doubletalking cheaters deceiving misogynists it stunk to high heaven"
0," surprise surprise  thinks trans life is a social experiment gopdebate"
-2," biggest losers in the gopdebate were  and chris wallace cynical arrogant condescending gameshow hosts"
0," crazy day fun night exhausting week this is moments before the gopdebate  firing up for the big event Ä"
0," called it gopdebate  cruztovictory "
-1," did you ask romney if his moment had passed  would you have asked reagan in  the same worst question of the gopdebate"
2," theyre talking about hilary like shes john wick i love it gopdebate"
0,"strange god told me not to vote for them gopdebate  "
0,"trumptastic gopdebate"
0," us economy added  jobs in july this must be the result of jobkilling obamacare republicans talked about last nig‚Ä"
1," was one of the biggest winners thursday night without even stepping on the primetime stage  gopdebate"
1,"re gopdebate sure its all fun and games until one of these wackos has his finger on the big red button "
0," absolutely i have authored kates law the leader of our own party blocked kates law cruzcrew gopdebate Ä"
0,"trump should have told megyn kelly to go to hell foxnews gopdebate"
2,"everyone still talking about what a great job  did at the gopdebate last night articulate and very good points made ˇëçˇèˇëçˇèˇëçˇè"
0,"chris christie prolife republicans should never apologize for being prolife  gopdebate "
1," pffft since when does fox care about lady viewers plus megyns sole goal in the gopdebate was to come out the winner"
-2," last time i heard stupid amp idiot used so liberally in a debate was during a race for the president of my kindergarten ‚Ä"
0,"i had to laugh when huck mentioned the pimps get em all mike imwithhuck gopdebate th ccot tcot  "
1," my message from the spin room to univision the winner of the gopdebate tonight was next years democratic nominee Ä"
0," overnight s gopdebate had a  household rating the biggest gop debates in  had  ratings Ä"
1," donald trump to rand paul tonight gopdebate "
1,"gopdebate was a great theatrical performance they should do broadway"
1,"omg  i am not a fox news fan and not a clinton fan but she did an amazing job last night impressed with her qs gopdebate"
-1,"although the occasional dick  sure knows how to keep these political debates alive and exciting gopdebate"
-3," so its okay to kill people if youre in the military but its not okay to get an abortion if youre a rape victim‚Ä"
0," hillary clinton spent gopdebate night with the kardashians  "
-1,"so its official the gop  platform is less abortion more war thats it thats what they are after gopdebate priorities"
-2," kill people and break things huckabee just described the gop gopdebate"
-1," i think  won gopdebate  hard hitting questions of concern to majority of voter not just fringe gop base 

me‚Ä"
0," our skin does not make us who we are its our brain how is that a sellout gopdebate"
0," final thoughts from the gopdebate tonight ‚Äî the republican party is out of touch and out of date "
0," gopdebate after party update  rubio cruz and bush are huddled in the corner speaking spanish i think theyre plottin‚Ä"
-2," abortion is never medically necessary why are you touting  talking points in question to Ä"
1,"the real nerd fun is fact checking the gopdebate "
0," santorum just compared scotuss marriage ruling to dred scott heres why that analogy is nonsense Ä"
2," priceless  cleans chris matthews clock postdebate this woman is a contender

gopdebate 
gocarly 

 h‚Ä"
-2," rip niloy  this is why islam ic fundamentalists must die  its either them or normal humans  isis irandeal gopdebate"
0," after this debate my opinion changed the most about    amp chris wallace utterly disappointed‚Äg‚Ä"
1," a great gopdebate discussing issues important to the american people  join our fight Ä"
1,"gopdebate hillary i share some sentiments i have some favorites on gop side but i have no enthusiasm dont want to vote for any"
0,"hadiyah rand paul rocking that wet and wavy ooh killem gopdebate"
2," gopdebate spoiler alert a rich white guy tells the country how hes going to help other rich white gu‚Ä"
1,"hadiyah jen bush looks like an art teacher for an inner city school and everyday his car gets vandalized  gopdebate"
-1,"hadiyah lets see jeb bush try to solve a common core math problem gopdebate"
-1,"hadiyah bruh ben carson is boring af he need to punch trump in the face so he can get in the game gopdebate"
1,"hadiyah somebody needs to get the water off the stage before trump and paul start tossing drinks at each other gopdebate"
0," agreed still hes the one everyone is talking about mystified gopdebate"
1," donald trumps views on immigration are based solely on the first  minutes of scarface gopdebate"
2,"rightly so frank rightly so gopdebate  "
0,"maybe if we should paying attention to every little thing donaldtrump sezhes not a novelty anymore 
gopdebate gopclowncar"
0," total number of mentions of min wage in tonights rep debate zero  gopdebate fightfor Ä"
-2," ben carson doubts hillary will be the dem nominee ben do you still have your braincutting tools and a mirror ok lie d‚Ä"
