"sentiment","text"
0.301511344577764,"speed dating for a new president interesting article on the gopdebate   "
0," was gop debate a campaign preview or rearview by  on   uniteblue p potus â€"
0.229415733870562," the gopdebate was like a super crappy cage fight of blustering bumbling old wrinkledup tuckus clinchers without the caâ€"
-0.436435780471985," the military is not a social experiment the purpose of the military is to kill people and break things imwithhuck â€"
0," breaking its a tie for the winners from the gopdebate "
-0.301511344577764," just curious have i missed your ratings tweet about the gopdebate"
0," gopdebate kelly is no role model doesnt speak for me or my prof friends rosie now a real woman  kelly is a poser"
0.5,"donald trump whatajoke gopdebate"
0.392232270276368," this feels like fox news tried to be the cool parents that let their kids have a party amp now the house is on fire gopdebaâ€"
0," its unconscionable that  moderators asked all the candidates except santorum foreign policyamp nat sec questions iâ€"
-0.642364054837573," the military is not a social experiment its purpose is to kill people and break things
 mike huckabee 

gopdebate"
0," you are not pro life you are pro control you are pro religion you are pro you  this is never about the mother gopdebaâ€"
0.301511344577764," solid debate tips  take a gander 



gopdebate teaparty 
tcot tlot icon €"
0.46475800154489," creating jobs is our greatest moral purpose because they strengthen our families amp communities gopdebate €"
0.670820393249937," magnificent at the first gopdebate i support ted cruz as potus but would support you as running mate or potâ€"
0.258198889747161,"if youre a woman who supports r party please wake up and get informed gopdebate"
0.5,"kasich the clear standout among gopdebate cannon fodder but his record contradicts statements on lgbt acceptance "
0,"primary is still a long way away so my favorites could change and i hope we see more of these candidates than just sound bites gopdebate"
-0.516397779494322,"the anti  unit of the clinton personal destruction force is now working  im sure gopdebate "
-0.688247201611685," as president ill end the national disgrace of failing to care for vets who sacrificed for our country gt €"
0.353553390593274,"at least he was honest about it gopdebate  "
-0.447213595499958," my mother worked
 nobody 
gopdebate"
-0.258198889747161," so we have americans getting beheaded overseas and  is worried whether  calls rosie odonnell fâ€"
0,"gopdebate real â€œamerican idolâ€ elections as auditions whose consent counts amp how decisions are made "
0,"elections democracy and political debates as entertainment  not a particularly sterling quality of our federal republic  gopdebate"
0.229415733870562,"  americans fear not people who live in fear are not free and have no liberty fear is unamerican gopdebate"
0,"  the glass slipper gopdebate gopprimaries republicanfield "
0.577350269189626," gopdebate carly fiorina dominates social media even beating out trump  fox nation "
0.5," i wonder if the gopdebate will address actual solutions for climate change and clean energy debatewithbernie"
-0.516397779494322," misogynist ignorant xenophobic and greedy another proof that money does not buy class gopdebate goâ€"
-0.499230176602706," whos the real illegal alien gopdebate  farrakhan on immigration amp the mexican bor  "
0," gopdebate usa seriously would you vote for any of these clowns we need cirnow ainf tntvote €"
-0.267261241912424," disagree all you want

gopdebate was hit job on  and calculated mute job on  €"
-0.25,"i actually agree with  on something she said  didnt hurt himself in gopdebate and i concur"
0,"ùœrâ–€â–ˆâ–€  exotic designs for diamond rings  youtube  gopdebate chemieunfall compton lionâ€"
0," lets take america from hope to higher ground will you help gt  imwithhuck gopdebate €"
-0.196116135138184," just got caught up on the gopdebate and felt like i should write a joke about it but the biggest joke of all was the wholeâ€"
-0.485071250072666," jeb makes me want to blow rails with w before we wreck his dadâ€™s car gopdebate"
0,"keep religion out of politics gopdebate"
0,"the secondtier gopdebate participants would have had an audience if they debated bernie sanders"
-0.288675134594813,"what is chris cristie on about re abortions this is absurd gopdebate"
0,"gopdebate im still voting blue "
0,"im eating lunch out and these two old ladies discussing the gopdebate is giving me life they shading shit outta christie and trump"
0.242535625036333," tonights gopdebate was an important reminder that these guys think of women as carrying cases for fetuses"
0.267261241912424," may the lord guide my words tonight let his wisdom be my thoughts gopdebate"
0.258198889747161," note to kasich  the question wasnt about love it was about gay marriage thebigdodge gopdebate"
0.577350269189626," gopdebate pretty much "
0.223606797749979," rush limbaugh to megyn kelly i know no democrat candidate would be treated the way megyn kelly treated trump foxnewâ€"
0.208514414057075," trump literally said that he donates to politicians and then calls them later to get what he wants he literally just said thatâ€"
0," meanwhile back at the white house  gopdebate "
-0.458831467741123,"gopdebate none of the presidential candidates brought a fucking gom jabbar i mean at least liven up your crazy"
0," donald trumps hair arrives early for the republican party presidential debate gopdebate "
0," he was just so eloquenthe knew what he was saying he believed what he was saying imwithhuck gopdebate
€"
0,"retw emotientinc emotionreading technology first amp only to analyze audience reactions to gopdebate â€ "
-0.46475800154489," factcheckers proved scott walker literally lies more often than he tells the truth  gopdebate htâ€"
-0.25," i want  to quietly walk out onto this stage and fivepointpalmexplodingheart all these hollow beasts gâ€"
0.235702260395516,"gopdebate debate was good once they quit throwing crap at  and got substantive  candidates handled the gotcha questions"
-0.242535625036333," these clowns didnt even tackle climate change they didnt mention inequality at all are you surprised gopdebate €"
-0.46475800154489," are they going to ask lenny kravitzs penis one question this is very disrespectful gopdebate"
0.267261241912424,"so who watched the gop debate last night and saw trump donaldtrump gopdebate  trumpforpresident"
-0.288675134594813,"factchecking the gopdebate 

unsurprisingbutmassive levels of lies and truthstretching and general bullshittery"
0.288675134594813,"wonder how much of tonights  show will be about her  gopdebate foxnews"
0.288675134594813," gopdebate never lose focus on the truly important issues defundpp amp praytoendabortion "
0," trump calling  a bimbo is reprehensible this is about choosing a candidate for president not the jerry spriâ€"
0,"repeal was the word of the night gopdebate"
